Location_name,Item_type,x,y,z,Friendly Name,Description,Map View,Location Name,Region,Notes,Accesibility (Vanilla/First),Alternatives,"Ideas, Communication"
EnemySpawn170,EnemySpawner,-7503.054199,19195.45508,423.9046326,Stone Grave,EnemySpawn2_C,SupraMap,at eastern wall,After_Rattlehag,,,,
EnemySpawn171,EnemySpawner,-5915.144043,24337.14258,452.6240234,Stone Grave,EnemySpawn2_C,SupraMap,next to entrance,After_Rattlehag,,,,
EnemySpawn185_1441,EnemySpawner,-62607.17188,54636.40625,471.5167847,Stone Grave,EnemySpawn2_C,SupraMap,next to Juicer,Carrot_Town,,,,
EnemySpawn187,EnemySpawner,-69762.33594,56319.42188,551.5391846,Stone Grave,EnemySpawn2_C,SupraMap,corner of town,Carrot_Town,,,,
EnemySpawn188,EnemySpawner,-67670.86719,47497.54688,637.7141724,Stone Grave,EnemySpawn2_C,SupraMap,behind ball house,Carrot_Town,,,,
EnemySpawn189,EnemySpawner,-66171.59375,51487.47656,851.0281372,Stone Grave,EnemySpawn2_C,SupraMap,at shop,Carrot_Town,,,,
EnemySpawn190,EnemySpawner,-58626.17578,43251.73828,1079.404785,Stone Grave,EnemySpawn2_C,SupraMap,next to cheese,Carrot_Town,,,,
EnemySpawn191,EnemySpawner,-62853.03516,41539.84766,456.6108398,Stone Grave,EnemySpawn2_C,SupraMap,next to gold pickaxe door,Carrot_Town,,,,
EnemySpawn192,EnemySpawner,-54824.40234,46907.38672,478.8268127,Stone Grave,EnemySpawn2_C,SupraMap,next to purple tree,Carrot_Town,,,,
EnemySpawn193,EnemySpawner,-50101.97266,49462.26563,484.7401123,Stone Grave,EnemySpawn2_C,SupraMap,next to purple tree,Carrot_Town,,,,
EnemySpawn207,EnemySpawner,-21811.50977,-24841.43359,-1863.615234,Stone Grave,EnemySpawn2_C,SupraMap,in pit,After_Chapel2,,,,
EnemySpawn23_2507,EnemySpawner,-24526.29883,-33179.51953,-2460.001709,Stone Grave,EnemySpawn2_C,SupraMap,in arena,Suprafield,,Stomp & ProgGun,,
EnemySpawn24_10376,EnemySpawner,10047.04492,-17439.44141,-111.1057281,Stone Grave,EnemySpawn2_C,SupraMap,Next to lever,Desert2,,,,
EnemySpawn35,EnemySpawner,-25191.65039,-32972.09766,-2460.002197,Stone Grave,EnemySpawn2_C,SupraMap,in arena,Suprafield,,Stomp & ProgGun,,
EnemySpawn55_7458,EnemySpawner,-21438.4043,-15895.83887,-1447.841064,Stone Grave,EnemySpawn2_C,SupraMap,next to red barrel stump,After_Chapel1,,Chest91,,
EnemySpawn56,EnemySpawner,-25564.79492,-32136.53906,-2459.998291,Stone Grave,EnemySpawn2_C,SupraMap,in arena,Suprafield,,Stomp & ProgGun,,
EnemySpawn60_19750,EnemySpawner,-39633.44531,-24671.53125,-1134.448853,Stone Grave,EnemySpawn2_C,SupraMap,in the back,After_Chapel4,,,,
EnemySpawn63_21554,EnemySpawner,-34731.65625,-21945.31055,-1116.403442,Stone Grave,EnemySpawn2_C,SupraMap,next to coin tower,After_Chapel4,,,,
EnemySpawn64_24367,EnemySpawner,-34130.39063,-25803.59375,-1131.936523,Stone Grave,EnemySpawn2_C,SupraMap,next to wall,After_Chapel4,,,,
EnemySpawn65_24804,EnemySpawner,-34496.96484,-20916.3457,-1135.743652,Stone Grave,EnemySpawn2_C,SupraMap,next to coin tower,After_Chapel4,,,,
EnemySpawn68_23043,EnemySpawner,-29650.24023,-25474.44922,-2231.607666,Stone Grave,EnemySpawn2_C,SupraMap,beneath wooden fence,After_Chapel4,,,,
EnemySpawn70_8827,EnemySpawner,-32965.66406,-13009.82617,-816.4794922,Stone Grave,EnemySpawn2_C,SupraMap,behind trees,After_Chapel1,,Chest91,,
EnemySpawn74_1097,EnemySpawner,4734.151855,-2735.37207,3.243469238,Stone Grave,EnemySpawn2_C,SupraMap,northwest 1,Farm,,,,
EnemySpawn75_2165,EnemySpawner,5084.480957,-31420.60938,-909.7819824,Stone Grave,EnemySpawn2_C,SupraMap,Under Overhang,Desert1,,,,
EnemySpawn76_4073,EnemySpawner,8682.897461,-27451.7207,-735.7230225,Stone Grave,EnemySpawn2_C,SupraMap,Next to Pencil,Desert1,,,,
EnemySpawn77_5696,EnemySpawner,16656.13477,-13285.90527,0.8432312012,Stone Grave,EnemySpawn2_C,SupraMap,Next to big cactus,Desert2,,,,
EnemySpawn78_6809,EnemySpawner,9030.828125,-12850.94434,-331.7202148,Stone Grave,EnemySpawn2_C,SupraMap,next to stacked blocks,Desert2,,,,
EnemySpawn79_8132,EnemySpawner,9289.583984,-18589.15039,-203.9976501,Stone Grave,EnemySpawn2_C,SupraMap,Next to Desert1,Desert2,,,,
EnemySpawn80_9140,EnemySpawner,19024.82617,-1849.955688,-581.56073,Stone Grave,EnemySpawn2_C,SupraMap,next to gold nuggets,Desert3,,,,
EnemySpawn81_10763,EnemySpawner,10675.06836,1202.028442,-140.6884155,Stone Grave,EnemySpawn2_C,SupraMap,next to door to Blue Crystal,Desert3,,,,
EnemySpawn82_12056,EnemySpawner,16401.64258,681.6856079,-643.6259766,Stone Grave,EnemySpawn2_C,SupraMap,next to sign,Desert3,,,,
EnemySpawn83_14579,EnemySpawner,1874.998047,4523.307129,-209.7108917,Stone Grave,EnemySpawn2_C,SupraMap,next to cave entrance,Farm,,,,
EnemySpawn84_15902,EnemySpawner,1947.630371,3700.477539,-143.1680298,Stone Grave,EnemySpawn2_C,SupraMap,next to cave entrance,Farm,,,,
EnemySpawn85,EnemySpawner,-25828.80859,-15491.70898,-2375.093018,Stone Grave,EnemySpawn2_C,SupraMap,next to shield generator,After_Chapel1,,Chest91,,
EnemySpawn86_28261,EnemySpawner,-27732.83984,-10760.69727,-1789.307617,Stone Grave,EnemySpawn2_C,SupraMap,beneath stone ledge,After_Chapel1,,Chest91,,
EnemySpawn87_1217,EnemySpawner,28555.53711,-32034.20313,683.5921021,Stone Grave,EnemySpawn2_C,SupraMap,next to white picket fence,Red_Crystal,,,,
EnemySpawn88_3035,EnemySpawner,17502.65625,-28112.05078,-250.8689575,Stone Grave,EnemySpawn2_C,SupraMap,next to Cookhouse,Red_Crystal,,,,
EnemySpawn89_5153,EnemySpawner,17510.20508,-22959.26563,9.647460938,Stone Grave,EnemySpawn2_C,SupraMap,at door to Desert1,Red_Crystal,,,,
EnemySpawn90_7365,EnemySpawner,-8064.270508,-258.7056885,-262.8477783,Stone Grave,EnemySpawn2_C,SupraMap,next to locked door,Farm,,,,
EnemySpawn92_3515,EnemySpawner,-21876.125,-23884.17188,-1701.617554,Stone Grave,EnemySpawn2_C,SupraMap,in pit,After_Chapel2,,,,
EnemySpawn94_5966,EnemySpawner,-21902.73047,-25778.44922,-1885.811523,Stone Grave,EnemySpawn2_C,SupraMap,in pit,After_Chapel2,,,,
EnemySpawn103,EnemySpawner,3809.415771,3455.653564,48.28289795,Volcano,EnemySpawn3_C,SupraMap,at farm,Farm,,,,
EnemySpawn104,EnemySpawner,-1963.164917,4616.62207,-73.10620117,Volcano,EnemySpawn3_C,SupraMap,at farm,Farm,,,,
EnemySpawn116,EnemySpawner,-2999.991943,-2652.518311,91.10742188,Volcano,EnemySpawn3_C,SupraMap,at farm,Farm,,,,
EnemySpawn117,EnemySpawner,2788.872559,-1363.007568,197.7072449,Volcano,EnemySpawn3_C,SupraMap,at farm,Farm,,,,
EnemySpawn119,EnemySpawner,7777.26709,-12503.92188,-233.213089,Volcano,EnemySpawn3_C,SupraMap,next to yellow pipes,Desert2,,,,
EnemySpawn120,EnemySpawner,7603.007813,-16783.47461,-131.2732849,Volcano,EnemySpawn3_C,SupraMap,next to yellow pipes,Desert2,,,,
EnemySpawn124,EnemySpawner,24061.52539,-30607.39453,218.2968445,Volcano,EnemySpawn3_C,SupraMap,on ground,Red_Crystal,,,,
EnemySpawn125,EnemySpawner,24126.25781,-22146.72461,-577.548584,Volcano,EnemySpawn3_C,SupraMap,on ground,Red_Crystal,,,,
EnemySpawn126,EnemySpawner,3505.015625,-26593.73438,-430.230072,Volcano,EnemySpawn3_C,SupraMap,on ground,Desert1,,Event:Meatbag,,
EnemySpawn128,EnemySpawner,-22217.99609,25312.21289,426.1920776,Volcano,EnemySpawn3_C,SupraMap,across valley,After_Rattlehag,,BuyBelt_C & RedPlankItems,,
EnemySpawn129,EnemySpawner,-22654.08008,22896.39648,352.9918213,Volcano,EnemySpawn3_C,SupraMap,across valley,After_Rattlehag,,BuyBelt_C & RedPlankItems,,
EnemySpawn130,EnemySpawner,-21751.72852,28204.76758,417.5186157,Volcano,EnemySpawn3_C,SupraMap,across valley,After_Rattlehag,,BuyBelt_C & RedPlankItems,,
EnemySpawn131,EnemySpawner,-16658.95313,20999.8125,-2193.273193,Volcano,EnemySpawn3_C,SupraMap,valley floor,After_Rattlehag,,,,
EnemySpawn132,EnemySpawner,-10815.20508,14614.71777,801.6472168,Volcano,EnemySpawn3_C,SupraMap,north,After_Rattlehag,,,,
EnemySpawn133,EnemySpawner,-54306.73828,43231.26172,388.7618408,Volcano,EnemySpawn3_C,SupraMap,next to purple tree,Carrot_Town,,,,
EnemySpawn135,EnemySpawner,-55451.71094,43830.30469,359.6641846,Volcano,EnemySpawn3_C,SupraMap,next to purple tree,Carrot_Town,,,,
EnemySpawn136,EnemySpawner,-26463.99414,-14648.4209,-2389.358398,Volcano,EnemySpawn3_C,SupraMap,near shield,After_Chapel1,,,,
EnemySpawn137,EnemySpawner,-38853.94141,-23491.72461,-1044.80957,Volcano,EnemySpawn3_C,SupraMap,in back,After_Chapel4,,,,
EnemySpawn138,EnemySpawner,-37087.51563,-29861.33398,-1004.40741,Volcano,EnemySpawn3_C,SupraMap,in back,After_Chapel4,,Event:Meatbag,,
EnemySpawn139,EnemySpawner,-24156.16211,-12703.12207,-1880.378052,Volcano,EnemySpawn3_C,SupraMap,near shield,After_Chapel1,,Event:Meatbag,,
EnemySpawn140,EnemySpawner,-15701.03613,-25588.38867,-1224.812012,Volcano,EnemySpawn3_C,SupraMap,near shield,After_Chapel2,,Event:Meatbag,,
EnemySpawn141,EnemySpawner,-15873.83496,-24496.57617,-1191.559814,Volcano,EnemySpawn3_C,SupraMap,near shield,After_Chapel2,,Event:Meatbag,,
EnemySpawn142,EnemySpawner,-4639.199219,-20871.57617,-71.37539673,Volcano,EnemySpawn3_C,SupraMap,near hole,After_Chapel4,,Event:Meatbag,,
EnemySpawn145,EnemySpawner,-4308.596191,-14187.47852,-133.1482239,Volcano,EnemySpawn3_C,SupraMap,near hole,After_Chapel4,,Event:Meatbag,,
EnemySpawn146,EnemySpawner,-5235.986328,-12175.93848,-70.09898376,Volcano,EnemySpawn3_C,SupraMap,near hole,After_Chapel4,,Event:Meatbag,,
EnemySpawn147,EnemySpawner,-11596.14551,-48829.27344,-184.3434753,Volcano,EnemySpawn3_C,SupraMap,next to field,Suprafield,,Green_Crystal,,
EnemySpawn148,EnemySpawner,-13735.76855,-49795.98047,465.4024658,Volcano,EnemySpawn3_C,SupraMap,next to field,Suprafield,,Green_Crystal,,
EnemySpawn149,EnemySpawner,-11503.87988,-45081.89453,428.8887939,Volcano,EnemySpawn3_C,SupraMap,next to field,Suprafield,,Green_Crystal,,
EnemySpawn150,EnemySpawner,-11012.56738,-44641.19922,402.7468262,Volcano,EnemySpawn3_C,SupraMap,next to field,Suprafield,,Green_Crystal,,
EnemySpawn151,EnemySpawner,-9840.570313,-43750.60938,427.7070313,Volcano,EnemySpawn3_C,SupraMap,next to field,Suprafield,,Green_Crystal,,
EnemySpawn152,EnemySpawner,-24724.3457,-42708.53125,-1243.730591,Volcano,EnemySpawn3_C,SupraMap,next to field,Suprafield,,Green_Crystal,,
EnemySpawn154,EnemySpawner,13830.98145,-8307.271484,-457.7048645,Volcano,EnemySpawn3_C,SupraMap,next to Desert3,Red_Crystal,,,,
EnemySpawn155_44524,EnemySpawner,-29483.91016,55242.98828,813.4883423,Volcano,EnemySpawn3_C,SupraMap,exit of town,Carrot_Town,,ForceBeam & Cube,,
EnemySpawn156,EnemySpawner,-29507.35156,53768.29688,822.8890991,Volcano,EnemySpawn3_C,SupraMap,exit of town,Carrot_Town,,ForceBeam & Cube,,
EnemySpawn157,EnemySpawner,-30413.06836,53342.80859,712.6729736,Volcano,EnemySpawn3_C,SupraMap,exit of town,Carrot_Town,,ForceBeam & Cube,,
EnemySpawn158,EnemySpawner,-17691.28125,29753.00781,-2168.056641,Volcano,EnemySpawn3_C,SupraMap,next to electric gate,After_Rattlehag,,,,
EnemySpawn172_1950,EnemySpawner,-24692.53516,45899.14844,180.460495,Volcano,EnemySpawn3_C,SupraMap,next to Bronze 3,Before_Purple,,,,
EnemySpawn173_4033,EnemySpawner,-21952.53516,46189.14844,308.6929626,Volcano,EnemySpawn3_C,SupraMap,next to Bronze 3,Before_Purple,,,,
EnemySpawn174_5379,EnemySpawner,-24467.53516,46264.14844,174.3701782,Volcano,EnemySpawn3_C,SupraMap,next to Bronze 3,Before_Purple,,,,
EnemySpawn175,EnemySpawner,-40450,-45640,-2460.003906,Volcano,EnemySpawn3_C,SupraMap,on floor,Blue_Crystal_Before_Gate,,collected Chest145_2,,
EnemySpawn176,EnemySpawner,-39680,-47550,-2363.996094,Volcano,EnemySpawn3_C,SupraMap,on floor,Blue_Crystal_Before_Gate,,collected Chest145_2,,
EnemySpawn18,EnemySpawner,36621.29688,-1385.801025,2848.288086,Volcano,EnemySpawn3_C,SupraMap,Hight Cliff,Lavafield,,Red_Crystal & ForceBeam2,,
EnemySpawn195,EnemySpawner,-47250.42188,58096.09766,441.4532471,Volcano,EnemySpawn3_C,SupraMap,behind cracked block wall,Carrot_Town,,,,
EnemySpawn196,EnemySpawner,-52164.30469,56557.39844,127.56353,Volcano,EnemySpawn3_C,SupraMap,behind cracked block wall,Carrot_Town,,,,
EnemySpawn198,EnemySpawner,-65105.58594,53235.84375,760.242981,Volcano,EnemySpawn3_C,SupraMap,in town,Carrot_Town,,,,
EnemySpawn199,EnemySpawner,-60238.64063,49420.5625,991.7785645,Volcano,EnemySpawn3_C,SupraMap,in town,Carrot_Town,,,,
EnemySpawn200,EnemySpawner,-59845.25391,45193.36719,755.5791016,Volcano,EnemySpawn3_C,SupraMap,next to cheese,Carrot_Town,,,,
EnemySpawn201,EnemySpawner,-59417.14063,53282.44922,526.2207031,Volcano,EnemySpawn3_C,SupraMap,in town,Carrot_Town,,,,
EnemySpawn202,EnemySpawner,-39821.84766,61778.27734,1090.297119,Volcano,EnemySpawn3_C,SupraMap,back of town,Carrot_Town,,,,
EnemySpawn203,EnemySpawner,-39507.65234,60804.84375,1037.843384,Volcano,EnemySpawn3_C,SupraMap,back of town,Carrot_Town,,,,
EnemySpawn204,EnemySpawner,-54287.64453,49618.79688,452.2653809,Volcano,EnemySpawn3_C,SupraMap,next to toxic pit,Carrot_Town,,,,
EnemySpawn208_2,EnemySpawner,72198.96875,33426.78125,3075.332031,Volcano,EnemySpawn3_C,SupraMap,on field,Before_Boss3,,,,
EnemySpawn209,EnemySpawner,49106.49609,11295.46582,3050.868652,Volcano,EnemySpawn3_C,SupraMap,next to candle,Behind_Green,,,,
EnemySpawn210,EnemySpawner,45311.72266,8865.253906,3050.868652,Volcano,EnemySpawn3_C,SupraMap,next to candle,Behind_Green,,,,
EnemySpawn211,EnemySpawner,74995.875,38317.88672,1670.383301,Volcano,EnemySpawn3_C,SupraMap,on field,Before_Boss3,,,,
EnemySpawn212,EnemySpawner,74864.0625,35063.36328,2548.728271,Volcano,EnemySpawn3_C,SupraMap,on field,Before_Boss3,,,,
EnemySpawn213,EnemySpawner,72237.67188,30507.71289,3061.942139,Volcano,EnemySpawn3_C,SupraMap,on field,Before_Boss3,,,,
EnemySpawn28,EnemySpawner,38245.21094,-1967.844482,2750.011719,Volcano,EnemySpawn3_C,SupraMap,Hight Cliff,Lavafield,,Red_Crystal & ForceBeam2,,
EnemySpawn30,EnemySpawner,42963.92969,-5491.092773,2006.849731,Volcano,EnemySpawn3_C,SupraMap,Hight Cliff,Lavafield,,Red_Crystal & ForceBeam2,,
EnemySpawn31,EnemySpawner,43664.25391,-5767.82373,2006.849731,Volcano,EnemySpawn3_C,SupraMap,Hight Cliff,Lavafield,,Red_Crystal & ForceBeam2,,
EnemySpawn33_2,EnemySpawner,50521.23438,-738.895752,2868.519775,Volcano,EnemySpawn3_C,SupraMap,at entry,Green_Crystal,,,,
EnemySpawn3_2,EnemySpawner,35298.95313,-3076.604492,2750.011719,Volcano,EnemySpawn3_C,SupraMap,Hight Cliff,Lavafield,,Red_Crystal & ForceBeam2,,
EnemySpawn62,EnemySpawner,-53764.18359,45836.08984,505.4924316,Volcano,EnemySpawn3_C,SupraMap,next to purple tree,Carrot_Town,,,,
EnemySpawn91_22817,EnemySpawner,17777.71875,1178.242188,-629.3431396,Volcano,EnemySpawn3_C,SupraMap,next to arrows,Desert3,,,,
EnemySpawn93,EnemySpawner,51633.93359,931.5750122,2868.519775,Volcano,EnemySpawn3_C,SupraMap,at entry,Green_Crystal,,,,
EnemySpawn95_22931,EnemySpawner,14156.23438,2339.121338,-809.6834106,Volcano,EnemySpawn3_C,SupraMap,next to arrows,Desert3,,,,
EnemySpawn96,EnemySpawner,46937.76563,9622.951172,3050.868652,Volcano,EnemySpawn3_C,SupraMap,next to candle,Behind_Green,,,,
Shell13_3781,FoundItem,18402.51172,-30310.69727,-179.8331451,Shell,Shell_C,SupraMap,Cooking Guy Kitchen,Red Crystal,,RedPlankItems,,
Shell16_5895,FoundItem,27871.29688,-27676.45117,789.364624,Shell,Shell_C,SupraMap,Open nook,Red Crystal,,,,
Shell2_1957,FoundItem,22076.85742,-23368.97852,-311.8001709,Shell,Shell_C,SupraMap,under structure,Red Crystal,,,,
Shell5_1015,FoundItem,23115.37891,-29293.5,177.2518005,Shell,Shell_C,SupraMap,behind metal door,Red Crystal,,HeightIncrease2 & ProgGun,,
Shell9_2044,FoundItem,24427.90039,-29017.29297,228.7987976,Shell,Shell_C,SupraMap,next to tree,Red Crystal,,,,
Shell_1483,FoundItem,26275.26172,-39009.05859,854.6920166,Shell,Shell_C,SupraMap,hidden cave,Red Crystal,,,,
DeadHero2Austin,HeroItem,-20585.35547,-24418.18164,-1591.137329,Austin,DeadHero2Austin,SupraMap,behind carrot,After_Chapel2,,(Redville or After_Chapel3) & After_Chapel1,,
DeadHero2Link,HeroItem,4564.794922,-23135.16016,-2384.998535,Link,DeadHero2Link,SupraMap,Chest8_878,Desert2,,,,
DeadHero3Heman,HeroItem,15613.90723,-439.2294312,1111.896606,Heman,DeadHero3Heman,SupraMap,on top of rock,Desert3,,HeightIncrease2,,
DeadHero3Pokemon,HeroItem,-55477.125,-48328.56641,-992.7392578,Ash,DeadHero3Pokemon,SupraMap,inside tube,Blue_Crystal_Inside,,BuyBelt_C or (HeightIncrease3 and BuyForceCube_C and ProgGun),,
DeadHero4Picard,HeroItem,-2318.379639,-27029.56836,4676.689941,Space Commander Toy,DeadHero4Picard,SupraMap,on high stone ledge,After_Chapel2,,HeightIncrease8 & BuyForceCube_C & Prog:ForceBeam3,,
DeadHero4Santa,HeroItem,-18197.59766,39865.17969,1653.167358,Hat and Fake Beard,DeadHero4Santa,SupraMap,on supraballers House,Before_Purple,,BuyBelt_C,,
DeadHero4Santa2,HeroItem,-12555.72168,46699.75781,-2097.44043,Vault Toy,DeadHero4Santa2,SupraMap,in flooded valley,Before_Purple,,,,
DeadHero4Santa3,HeroItem,79090.60938,21242.36328,3173.107422,Hans Yolo,DeadHero4Santa3,SupraMap,next to farm,Boss_Area,,,,
DeadHero_3,HeroItem,19217.87891,19405.27734,1954.299561,Magic Boy,DeadHero_3,SupraMap,on roof,Blueville,,ForceBeam2 or Belt,,
DeadHeroGoku,HeroItem,54035.48438,-21799.44141,3155.189697,Goku,DeadHeroGoku,SupraMap,ForceBeam3 & BuyForceCube_C & HeightIncrease3 & BuyBelt_C,Lavafield,,,,
DeadHeroGuybrush,HeroItem,-23258.44336,-29871.16992,-1600.899902,GuyBrush,DeadHeroGuybrush,SupraMap,behind arena,Suprafield,,Chest57_1073,,
DeadHeroIndy,HeroItem,21980.92188,-27025.78711,163.2514343,Indy,DeadHeroIndy,SupraMap,next to purple button,Red_Crystal,,Chest14_1121 & Gun,,
